Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
KC1,PM10,30/06/2016 03:30,10.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 03:45,6.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 04:00,8.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 04:15,5.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 04:30,8.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 04:45,9.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 05:00,7.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 05:15,8.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 05:30,6.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 05:45,7.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 06:00,11.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 06:15,-1.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 06:30,3.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 06:45,9.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 07:00,8.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 07:15,10.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 07:30,10.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 07:45,9.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 08:00,9.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 08:15,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 08:30,17.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 08:45,9.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 09:00,14.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 09:15,12.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 09:30,14.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 09:45,12.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 10:00,10.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 10:15,11.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 10:30,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 10:45,15.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 11:00,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 11:15,37.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 11:30,16.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 11:45,12.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 12:00,13.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 12:15,11.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 12:30,14.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 12:45,14.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 13:00,10.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 13:15,10.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 13:30,11.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 13:45,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 14:00,16.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 14:15,15.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 14:30,10.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 14:45,6.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 15:00,11.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 15:15,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 15:30,15.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 15:45,7.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 16:00,15.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 16:15,11.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 16:30,7.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 16:45,14.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 17:00,13.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 17:15,6.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 17:30,0.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 17:45,9.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 18:00,10.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 18:15,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 18:30,14.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 18:45,11.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 19:00,12.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 19:15,13.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 19:30,13.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 19:45,14.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 20:00,17.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 20:15,11.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 20:30,11.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 20:45,9.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 21:00,12.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 21:15,17.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 21:30,13.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 21:45,9.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 22:00,10.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 22:15,6.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 22:30,14.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 22:45,11.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 23:00,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 23:15,11.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 23:30,9.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,30/06/2016 23:45,11.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 00:00,9.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 00:15,6.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 00:30,7.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 00:45,8.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 01:00,7.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 01:15,3.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 01:30,5.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 01:45,6.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 02:00,10.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 02:15,9.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 02:30,14.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 02:45,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 03:00,10.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 03:15,15.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 03:30,14.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 03:45,9.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 04:00,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 04:15,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 04:30,9.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 04:45,11.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 05:00,10.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 05:15,10.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 05:30,11.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 05:45,9.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 06:00,3.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 06:15,8.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 06:30,8.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 06:45,7.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 07:00,0.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 07:15,6.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 07:30,12.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 07:45,8.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 08:00,8.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 08:15,7.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 08:30,3.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 08:45,11.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 09:00,6.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 09:15,19.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 09:30,12.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 09:45,5.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 10:00,7.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 10:15,12.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 10:30,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 10:45,8.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 11:00,2.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 11:15,12.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 11:30,9.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 11:45,11.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 12:00,7.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 12:15,10.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 12:30,5.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 12:45,12.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 13:00,10.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 13:15,12.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 13:30,11.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 13:45,8.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 14:00,3.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 14:15,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 14:30,7.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 14:45,12.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 15:00,14.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 15:15,17.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 15:30,25.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 15:45,15.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 16:00,4.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 16:15,8.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 16:30,6.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 16:45,5.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 17:00,8.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 17:15,12.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 17:30,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 17:45,10.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 18:00,10.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 18:15,11.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 18:30,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 18:45,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 19:00,16.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 19:15,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 19:30,13.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 19:45,11.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 20:00,13.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 20:15,9.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 20:30,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 20:45,12.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 21:00,10.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 21:15,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 21:30,4.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 21:45,9.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 22:00,5.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 22:15,10.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 22:30,9.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 22:45,9.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 23:00,15.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 23:15,11.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 23:30,10.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,01/07/2016 23:45,9.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 00:00,9.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 00:15,10.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 00:30,12.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 00:45,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 01:00,12.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 01:15,10.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 01:30,12.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 01:45,12.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 02:00,11.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 02:15,12.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 02:30,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 02:45,11.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 03:00,14.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 03:15,12.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 03:30,11.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 03:45,13.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 04:00,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 04:15,11.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 04:30,14.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 04:45,14.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 05:00,11.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 05:15,14.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 05:30,12.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 05:45,12.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 06:00,11.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 06:15,15.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 06:30,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 06:45,10.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 07:00,8.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 07:15,15.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 07:30,17.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 07:45,13.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 08:00,23.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 08:15,21.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 08:30,9.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 08:45,14.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 09:00,10.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 09:15,13.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 09:30,15.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 09:45,16.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 10:00,14.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 10:15,11.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 10:30,16.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 10:45,12.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 11:00,23.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 11:15,15.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 11:30,26.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 11:45,0.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 12:00,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 12:15,11.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 12:30,16.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 12:45,15.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 13:00,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 13:15,9.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 13:30,6.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 13:45,6.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 14:00,9.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 14:15,10.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 14:30,14.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 14:45,8.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 15:00,16.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 15:15,17.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 15:30,16.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 15:45,16.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 16:00,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 16:15,16.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 16:30,14.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 16:45,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 17:00,6.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 17:15,9.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 17:30,4.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 17:45,11.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 18:00,6.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 18:15,6.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 18:30,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 18:45,10.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 19:00,10.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 19:15,11.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 19:30,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 19:45,8.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 20:00,12.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 20:15,14.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 20:30,12.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 20:45,12.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 21:00,13.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 21:15,13.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 21:30,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 21:45,12.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 22:00,12.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 22:15,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 22:30,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 22:45,16.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 23:00,13.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 23:15,15.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 23:30,16.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,02/07/2016 23:45,17.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 00:00,15.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 00:15,14.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 00:30,13.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 00:45,17.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 01:00,15.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 01:15,16.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 01:30,16.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 01:45,15.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 02:00,15.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 02:15,16.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 02:30,16.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 02:45,13.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 03:00,14.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 03:15,14.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 03:30,14.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 03:45,12.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 04:00,14.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 04:15,15.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 04:30,15.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 04:45,15.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 05:00,15.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 05:15,16.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 05:30,10.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 05:45,15.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 06:00,16.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 06:15,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 06:30,17.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 06:45,12.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 07:00,12.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 07:15,16.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 07:30,17.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 07:45,15.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 08:00,17.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 08:15,15.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 08:30,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 08:45,13.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 09:00,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 09:15,9.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 09:30,12.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 09:45,8.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 10:00,15.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 10:15,12.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 10:30,15.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 10:45,15.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 11:00,11.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 11:15,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 11:30,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 11:45,21.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 12:00,26.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 12:15,10.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 12:30,19.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 12:45,14.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 13:00,11.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 13:15,15.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 13:30,8.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 13:45,12.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 14:00,13.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,03/07/2016 14:15,6.50000,ug m-3 reference equiv by VCM,R
